ID,Type,Label,Title,Text
Article_40,Article Paragraph,Article 40,Hochrangige Gruppe,"(1)   Die Kommission richtet eine hochrangige Gruppe für das Gesetz über digitale Märkte (im Folgenden „hochrangige Gruppe“) ein.<br><br>(2)   Die hochrangige Gruppe setzt sich aus den folgenden europäischen Gremien und Netzwerken zusammen:<br><br>a) Gremium europäischer Regulierungsstellen für elektronische Kommunikation;<br><br>b) Europäischer Datenschutzbeauftragter und Europäischer Datenschutzausschuss;<br><br>c) Europäisches Wettbewerbsnetz;<br><br>d) Netzwerk für die Zusammenarbeit im Verbraucherschutz;<br><br>e) Gruppe europäischer Regulierungsstellen für audiovisuelle Mediendienste.<br><br>(3)   Die in Absatz 2 genannten europäischen Gremien und Netzwerke verfügen jeweils über die gleiche Zahl von Vertretern in der hochrangigen Gruppe. Die Gesamtzahl der Mitglieder der hochrangigen Gruppe darf 30 nicht überschreiten.<br><br>(4)   Die Kommission stellt Sekretariatsdienste für die hochrangige Gruppe bereit, um ihre Arbeit zu erleichtern. Die Kommission führt den Vorsitz der hochrangigen Gruppe und nimmt an ihren Sitzungen teil. Die hochrangige Gruppe tagt mindestens einmal pro Kalenderjahr auf Ersuchen der Kommission. Die Kommission beruft ferner eine Sitzung der Gruppe ein, wenn dies von einer Mehrheit der Mitglieder der Gruppe beantragt wird, um eine spezifische Frage zu erörtern.<br><br>(5)   Die hochrangige Gruppe kann der Kommission Beratung und Fachwissen in den Bereichen, die in die Zuständigkeit ihrer Mitglieder fallen, bereitstellen; dazu gehören unter anderem:<br><br>a) Beratung und Empfehlungen innerhalb ihres Fachbereichs, die für alle allgemeinen Fragen im Zusammenhang mit der Anwendung oder Durchsetzung dieser Verordnung von Belang sind; oder<br><br>b) Beratung und Fachwissen zur Förderung eines einheitlichen Regulierungsansatzes in Bezug auf verschiedene Regulierungsinstrumente.<br><br>(6)   Die hochrangige Gruppe kann insbesondere die bestehenden und potenziellen Wechselwirkungen zwischen dieser Verordnung und den sektorspezifischen Vorschriften, die von den nationalen Behörden, aus denen die in Absatz 2 genannten europäischen Gremien und Netzwerke zusammengesetzt sind, angewandt werden, ermitteln und beurteilen und der Kommission einen jährlichen Bericht vorlegen, in dem diese Beurteilung dargelegt wird und potenzielle regulierungsübergreifende Fragen ermittelt werden. Diesem Bericht können Empfehlungen beigefügt werden, die auf einheitliche fachübergreifende Ansätze und Synergien zwischen der Anwendung dieser Verordnung und anderer sektorspezifischer Vorschriften abzielen. Der Bericht wird dem Europäischen Parlament und dem Rat übermittelt.<br><br>(7)   Im Kontext von Marktuntersuchungen in Bezug auf neue Dienste und neue Praktiken kann die hochrangige Gruppe der Kommission Fachwissen zur Notwendigkeit der Änderung, Ergänzung oder Streichung von Bestimmungen dieser Verordnung bereitstellen, damit sichergestellt wird, dass die digitalen Märkte in der gesamten Union bestreitbar und fair sind."
Article_41,Article Paragraph,Article 41,Ersuchen um Einleitung einer Marktuntersuchung,"(1)   Drei oder mehr Mitgliedstaaten können die Kommission ersuchen, eine Marktuntersuchung nach Artikel 17 einzuleiten, weil ihres Erachtens hinreichende Gründe dafür sprechen, dass ein Unternehmen als Torwächter benannt werden sollte.<br><br>(2)   Ein oder mehrere Mitgliedstaaten können die Kommission ersuchen, eine Marktuntersuchung nach Artikel 18 einzuleiten, weil ihres Erachtens hinreichende Gründe dafür sprechen, dass ein Torwächter eine oder mehrere der in den Artikeln 5, 6 und 7 festgelegten Verpflichtungen systematisch nicht einhält und seine Torwächter-Position im Hinblick auf die in Artikel 3 Absatz 1 genannten Anforderungen beibehalten, gestärkt oder ausgeweitet hat.<br><br>(3)   Drei oder mehr Mitgliedstaaten können die Kommission ersuchen, eine Marktuntersuchung nach Artikel 19 durchzuführen, weil ihres Erachtens hinreichende Gründe dafür sprechen, dass<br><br>a) ein oder mehrere Dienste des digitalen Sektors in die Liste der zentralen Plattformdienste nach Artikel 2 Nummer 2 aufgenommen werden sollten oder<br><br>b) eine oder mehrere Praktiken nicht wirksam durch diese Verordnung angegangen werden und die Bestreitbarkeit zentraler Plattformdienste beschränken oder unfair sein könnten.<br><br>(4)   Die Mitgliedstaaten legen Belege zur Untermauerung ihres Ersuchens nach den Absätzen 1, 2 und 3 vor. Bei Ersuchen nach Absatz 3 können diese Belege Informationen über neu eingeführte Angebote von Produkten, Diensten, Software oder Merkmalen umfassen, die Bedenken hinsichtlich der Bestreitbarkeit oder Fairness aufwerfen, unabhängig davon, ob sie im Zusammenhang mit bestehenden zentralen Plattformdiensten oder auf andere Weise umgesetzt werden.<br><br>(5)   Innerhalb von vier Monaten nach Erhalt eines Ersuchens gemäß diesem Artikel prüft die Kommission, ob hinreichende Gründe dafür sprechen, eine Marktuntersuchung nach den Absätzen 1, 2 oder 3 einzuleiten. Die Kommission veröffentlicht die Ergebnisse ihrer Bewertung."
Article_42,Article Paragraph,Article 42,Verbandsklagen,"Richtlinie (EU) 2020/1828 findet Anwendung auf Verbandsklagen gegen Zuwiderhandlungen durch Torwächter gegen Bestimmungen dieser Verordnung, die die Kollektivinteressen der Verbraucher beeinträchtigen oder zu beeinträchtigen drohen."
Article_43,Article Paragraph,Article 43,Meldung von Verstößen und Schutz von Hinweisgebern,"Für die Meldung von Verstößen gegen diese Verordnung und den Schutz von Personen, die solche Verstöße melden, gilt die Richtlinie (EU) 2019/1937.<br><br>KAPITEL VI<br><br>SCHLUSSBESTIMMUNGEN"
Article_44,Article Paragraph,Article 44,Veröffentlichung von Beschlüssen,"(1)   Die Kommission veröffentlicht die Beschlüsse, die sie nach Artikel 3, Artikel 4, Artikel 8 Absatz 2, Artikel 9, Artikel 10, Artikel 16 bis 20, Artikel 24, Artikel 25 Absatz 1, Artikel 29, Artikel 30 und Artikel 31 erlässt. In dieser Veröffentlichung sind die Namen der beteiligten Unternehmen und der wesentliche Inhalt des Beschlusses, einschließlich der gegebenenfalls verhängten Sanktionen, anzugeben.<br><br>(2)   Bei der Veröffentlichung ist dem berechtigten Interesse der Torwächter oder Dritter am Schutz ihrer vertraulichen Informationen Rechnung zu tragen."
Article_45,Article Paragraph,Article 45,Ermessensnachprüfung durch den Gerichtshof,"Nach Artikel 261 AEUV hat der Gerichtshof die Befugnis zu unbeschränkter Ermessensnachprüfung von Beschlüssen, mit denen die Kommission Geldbußen oder Zwangsgelder verhängt hat. Er kann die verhängten Geldbußen oder Zwangsgelder aufheben, herabsetzen oder erhöhen."
Article_46,Article Paragraph,Article 46,Durchführungsvorschriften,"(1)   Die Kommission kann Durchführungsrechtsakte zur Festlegung detaillierter Regelungen für die Anwendung von Folgendem erlassen:<br><br>a) Form, Inhalt und sonstigen Einzelheiten der nach Artikel 3 zu übermittelnden Mitteilungen und Schriftsätze;<br><br>b) Form, Inhalt und sonstigen Einzelheiten der technischen Maßnahmen, die von den Torwächtern durchzuführen sind, um die Einhaltung der Vorgaben des Artikels 5, 6 oder 7 zu gewährleisten;<br><br>c) operativen und technischen Vorkehrungen im Hinblick auf die Umsetzung der Interoperabilität nummernunabhängiger interpersoneller Kommunikationsdienste nach Artikel 7;<br><br>d) Form, Inhalt und sonstigen Einzelheiten der mit Gründen versehenen Anträge nach Artikel 8 Absatz 3;<br><br>e) Form, Inhalt und sonstigen Einzelheiten der mit Gründen versehenen Anträge nach den Artikeln 9 und 10;<br><br>f) Form, Inhalt und sonstigen Einzelheiten der nach Artikel 11 vorzulegenden Berichte über die Regulierungsmaßnahmen;<br><br>g) Methodik und Verfahren der in Artikel 15 Absatz 1 vorgesehenen geprüften Beschreibung der Techniken zum Verbraucher-Profiling; bei der Ausarbeitung des Entwurfs eines Durchführungsrechtsakts für diesen Zweck konsultiert die Kommission den Europäischen Datenschutzbeauftragten, und sie kann den Europäischen Datenschutzausschuss, die Zivilgesellschaft und andere einschlägige Sachverständige konsultieren;<br><br>h) Form, Inhalt und sonstigen Einzelheiten der nach den Artikeln 14 und 15 zu übermittelnden Mitteilungen und Schriftsätze;<br><br>i) der praktischen Modalitäten der Einleitung von Verfahren zum Zwecke von Marktuntersuchungen im Sinne der Artikel 17, 18 und 19 sowie von Verfahren nach den Artikeln 24, 25 und 29;<br><br>j) der praktischen Modalitäten der Ausübung des Anspruchs auf rechtliches Gehör nach Artikel 34;<br><br>k) der praktischen Modalitäten der Offenlegungsbedingungen nach Artikel 34;<br><br>l) der praktischen Modalitäten der Zusammenarbeit und Koordinierung zwischen der Kommission und den nationalen Behörden nach den Artikeln 37 und 38; und<br><br>m) der praktischen Modalitäten für die Berechnung und Verlängerung von Fristen.<br><br>(2)   Die Durchführungsrechtsakte im Sinne von Absatz 1 Buchstaben a bis k und m dieses Artikels werden gemäß dem in Artikel 50 Absatz 2 genannten Beratungsverfahren erlassen.<br><br>Der Durchführungsrechtsakt im Sinne von Absatz 1 Buchstabe l dieses Artikels wird gemäß dem in Artikel 50 Absatz 3 genannten Prüfverfahren erlassen.<br><br>(3)   Vor dem Erlass von Durchführungsrechtsakten nach Absatz 1 veröffentlicht die Kommission einen Entwurf davon und fordert alle Beteiligten auf, innerhalb einer Frist, die mindestens einen Monat betragen muss, zu dem Entwurf Stellung zu nehmen."
Article_47,Article Paragraph,Article 47,Leitlinien,"Die Kommission kann Leitlinien zu allen Aspekten dieser Verordnung erlassen, um ihre wirksame Durchführung und Durchsetzung zu erleichtern."
Article_48,Article Paragraph,Article 48,Festlegung von Normen,"Soweit angemessen und erforderlich, kann die Kommission die europäischen Normungsgremien beauftragen, die Umsetzung der in dieser Verordnung festgelegten Verpflichtungen durch die Entwicklung geeigneter Normen zu erleichtern."
Article_49,Article Paragraph,Article 49,Ausübung der Befugnisübertragung,"(1)   Die Befugnis zum Erlass delegierter Rechtsakte wird der Kommission unter den in diesem Artikel festgelegten Bedingungen übertragen.<br><br>(2)   Die Befugnis zum Erlass delegierter Rechtsakte gemäß Artikel 3 Absätze 6 und 7 und Artikel 12 Absätze 1, 3 und 4 wird der Kommission für einen Zeitraum von fünf Jahren ab dem 1. November 2022 übertragen. Die Kommission erstellt spätestens neun Monate vor Ablauf des Zeitraums von fünf Jahren einen Bericht über die Befugnisübertragung. Die Befugnisübertragung verlängert sich stillschweigend um Zeiträume gleicher Länge, es sei denn, das Europäische Parlament oder der Rat widersprechen einer solchen Verlängerung spätestens drei Monate vor Ablauf des jeweiligen Zeitraums.<br><br>(3)   Die Befugnisübertragung gemäß Artikel 3 Absätze 6 und 7und Artikel 12 Absätze 1, 3 und 4 kann vom Europäischen Parlament oder vom Rat jederzeit widerrufen werden. Der Beschluss über den Widerruf beendet die Übertragung der in diesem Beschluss angegebenen Befugnis. Er wird am Tag nach seiner Veröffentlichung im Amtsblatt der Europäischen Union oder zu einem im Beschluss über den Widerruf angegebenen späteren Zeitpunkt wirksam. Die Gültigkeit von delegierten Rechtsakten, die bereits in Kraft sind, wird von dem Beschluss über den Widerruf nicht berührt.<br><br>(4)   Vor dem Erlass eines delegierten Rechtsakts konsultiert die Kommission die von den einzelnen Mitgliedstaaten benannten Sachverständigen im Einklang mit den in der Interinstitutionellen Vereinbarung vom 13. April 2016 über bessere Rechtsetzung enthaltenen Grundsätzen.<br><br>(5)   Sobald die Kommission einen delegierten Rechtsakt erlässt, übermittelt sie ihn gleichzeitig dem Europäischen Parlament und dem Rat.<br><br>(6)   Ein delegierter Rechtsakt, der gemäß Artikel 3 Absätze 6 und 7 und Artikel 12 Absätze 1, 3 und 4 erlassen wurde, tritt nur in Kraft, wenn weder das Europäische Parlament noch der Rat innerhalb einer Frist von zwei Monaten nach Übermittlung dieses Rechtsakts an das Europäische Parlament und den Rat Einwände erhoben haben oder wenn vor Ablauf dieser Frist das Europäische Parlament und der Rat beide der Kommission mitgeteilt haben, dass sie keine Einwände erheben werden. Auf Initiative des Europäischen Parlaments oder des Rates wird diese Frist um zwei Monate verlängert."
Article_50,Article Paragraph,Article 50,Ausschussverfahren,"(1)   Die Kommission wird von einem Ausschuss („Beratender Ausschuss für digitale Märkte“) unterstützt. Dieser Ausschuss ist ein Ausschuss im Sinne der Verordnung (EU) Nr. 182/2011.<br><br>(2)   Wird auf diesen Absatz Bezug genommen, so gilt Artikel 4 der Verordnung (EU) Nr. 182/2011.<br><br>Wird die Stellungnahme des Ausschusses im schriftlichen Verfahren eingeholt, so wird das Verfahren ohne Ergebnis abgeschlossen, wenn der Vorsitz des Ausschusses dies innerhalb der Frist zur Abgabe der Stellungnahme beschließt oder eine einfache Mehrheit der Ausschussmitglieder dies verlangt.<br><br>(3)   Wird auf diesen Absatz Bezug genommen, so gilt Artikel 5 der Verordnung (EU) Nr. 182/2011.<br><br>(4)   Die Kommission übermittelt dem Adressaten eines Einzelbeschlusses zusammen mit diesem Beschluss die Stellungnahme des Ausschusses. Sie veröffentlicht die Stellungnahme zusammen mit dem Einzelbeschluss unter Berücksichtigung der berechtigten Interessen an der Wahrung von Geschäftsgeheimnissen."
Article_51,Article Paragraph,Article 51,Änderung der Richtlinie (EU) 2019/1937,"In Teil I Abschnitt J des Anhangs der Richtlinie (EU) 2019/1937 wird folgende Ziffer angefügt:<br><br>„iv) Verordnung (EU) 2022/1925 des Europäischen Parlaments und des Rates vom 14. September 2022 über bestreitbare und faire Märkte im digitalen Sektor und zur Änderung der Richtlinien (EU) 2019/1937 und (EU) 2020/1828 (Gesetz über digitale Märkte) ( ABl. L 265 vom 21.9.2022, S. 1 ).“"
Article_52,Article Paragraph,Article 52,Änderung der Richtlinie (EU) 2020/1828,"In Anhang I der Richtlinie (EU) 2020/1828 wird folgende Nummer angefügt:<br><br>„67. Verordnung (EU) 2022/1925 des Europäischen Parlaments und des Rates vom 14. September 2022 über bestreitbare und faire Märkte im digitalen Sektor und zur Änderung der Richtlinien (EU) 2019/1937 und (EU) 2020/1828 (Gesetz über digitale Märkte) ( ABl. L 265 vom 21.9.2022, S. 1 ).“"
Article_53,Article Paragraph,Article 53,Evaluierung,"(1)   Bis zum 3. Mai 2026 und danach alle drei Jahre wird die Kommission diese Verordnung evaluieren und dem Europäischen Parlament, dem Rat und dem Europäischen Wirtschafts- und Sozialausschuss einen Bericht vorlegen.<br><br>(2)   In den Evaluierungen wird beurteilt, ob das Ziel dieser Verordnung, nämlich die Gewährleistung bestreitbarer und fairer Märkte, erreicht wurde, und ferner werden die Auswirkungen dieser Verordnung auf gewerbliche Nutzer, insbesondere KMU, und Endnutzer beurteilt. Darüber hinaus evaluiert die Kommission, ob der Geltungsbereich des Artikels 7 auf Online-Dienste sozialer Netzwerke ausgeweitet werden kann.<br><br>(3)   Im Rahmen der Evaluierungen wird ermittelt, ob Vorschriften geändert werden müssen, etwa in Bezug auf die in Artikel 2 Nummer 2 aufgeführte Liste zentraler Plattformdienste und die in den Artikeln 5, 6 und 7 genannten Verpflichtungen und deren Durchsetzung, um sicherzustellen, dass die digitalen Märkte in der gesamten Union bestreitbar und fair sind. Im Anschluss an die Evaluierungen ergreift die Kommission geeignete Maßnahmen, wozu auch Gesetzgebungsvorschläge gehören können.<br><br>(4)   Die zuständigen Behörden der Mitgliedstaaten übermitteln der Kommission alle ihnen vorliegenden einschlägigen Informationen, die diese für die Ausarbeitung des in Absatz 1 genannten Berichts benötigt."
